#{"t_start": 1624594547.974161, "env_id": null}
r,l,t
-2.6797848,201,559.935287
72.391685,201,559.935303
181.55675,201,559.935317
41.319912,201,559.935331
112.54297,201,559.935343
103.219376,201,559.935356
40.648655,201,559.935369
91.25876,201,559.935381
152.06865,201,559.935394
-1.4999042,201,559.935406
64.114975,201,559.935419
-34.626766,201,559.935432
80.64047,201,559.935444
63.305805,201,559.935457
18.513105,201,559.935469
-1.2598293,201,559.935481
-4.2344875,201,559.935494
112.5486,201,559.935506
85.044426,201,559.935519
-71.71331,201,569.135208
80.72338,201,569.135289
94.60446,201,569.135309
75.71468,201,569.135325
-51.84609,201,569.13534
-22.263592,201,569.135356
135.8014,201,569.135371
-58.85284,201,569.135386
116.961334,201,569.135401
-11.077724,201,569.135416
224.94154,201,569.135432
38.920963,201,569.135447
-25.402721,201,569.135462
11.799738,201,569.135477
71.41537,201,569.135492
0.33791983,201,569.135506
-40.650726,201,569.135521
15.357742,201,569.135537
54.58789,201,569.135552
48.909637,201,569.135566
-17.096668,201,577.506306
93.78316,201,577.506381
26.204456,201,577.506398
-80.33964,201,577.506413
-28.027243,201,577.506425
29.358555,201,577.506438
16.07966,201,577.506451
100.29521,201,577.50647
-7.5085325,201,577.506484
90.785576,201,577.506496
69.64961,201,577.506509
-13.407192,201,577.506522
-30.457617,201,577.506534
61.906433,201,577.506546
54.85003,201,577.506559
50.21072,201,577.506572
95.25126,201,577.506584
44.588837,201,577.506597
21.311796,201,577.50661
-44.252098,201,577.506623
2.2799501,201,585.656521
-12.203925,201,585.656593
32.59107,201,585.656611
63.449314,201,585.656624
99.77604,201,585.656637
-19.194683,201,585.656649
181.43208,201,585.656662
7.273897,201,585.656675
-21.596825,201,585.656687
162.5149,201,585.656699
21.52158,201,585.656712
24.727913,201,585.656724
129.38184,201,585.656737
225.50252,201,585.656749
25.808958,201,585.656761
120.27554,201,585.656774
-7.1784935,201,585.656786
20.24497,201,585.656802
41.029224,201,585.656815
1.6815617,201,585.656828
-40.875114,201,593.958873
-53.94806,201,593.958947
21.047852,201,593.958965
175.04344,201,593.958979
71.14714,201,593.958992
23.925495,201,593.959005
-46.547436,201,593.959017
64.92221,201,593.95903
23.764465,201,593.959043
66.09436,201,593.959056
75.90252,201,593.959069
-92.05928,201,593.959081
3.0823293,201,593.959094
2.2480998,201,593.959121
-13.425222,201,593.959134
